Term,Word Count,TF-IDF
email,3,0.011921857953863888
depending,2,0.007947905302575924
action,1,0.003973952651287962
informed,1,0.003973952651287962
ask,22,0.08742695832833518
useful,2,0.007947905302575924
far,2,0.007947905302575924
october,1,0.003973952651287962
changing,1,0.003973952651287962
ignore,1,0.003973952651287962
michigan,1,0.003973952651287962
directly,1,0.003973952651287962
consult,1,0.003973952651287962
would,1,0.003973952651287962
dynamic,1,0.003973952651287962
selection,1,0.003973952651287962
large,2,0.007947905302575924
move,1,0.003973952651287962
limitation,3,0.011921857953863888
relate,1,0.003973952651287962
show,2,0.007947905302575924
reasoning,2,0.007947905302575924
summarize,2,0.007947905302575924
learns,1,0.003973952651287962
fact,6,0.023843715907727776
connected,4,0.01589581060515185
random,1,0.003973952651287962
contrary,1,0.003973952651287962
formerly,1,0.003973952651287962
pedagogical,2,0.007947905302575924
streaming,1,0.003973952651287962
opportunity,1,0.003973952651287962
post,4,0.01589581060515185
sensitive,2,0.007947905302575924
appropriate,1,0.003973952651287962
support,5,0.019869763256439812
variety,1,0.003973952651287962
supplemented,1,0.003973952651287962
type,10,0.039739526512879625
assignment,6,0.023843715907727776
translated,1,0.003973952651287962
difgital,1,0.003973952651287962
unethical,1,0.003973952651287962
uncritically,1,0.003973952651287962
criticism,4,0.01589581060515185
easier,2,0.007947905302575924
documentation,2,0.007947905302575924
available,2,0.007947905302575924
digital,4,0.01589581060515185
choice,1,0.003973952651287962
recognition,1,0.003973952651287962
powerpoint,1,0.003973952651287962
assistant,1,0.003973952651287962
extract,1,0.003973952651287962
copy,1,0.003973952651287962
avoid,3,0.011921857953863888
break,1,0.003973952651287962
matter,1,0.003973952651287962
good,20,0.07947905302575925
x,3,0.0
voice,3,0.011921857953863888
skill,5,0.019869763256439812
extent,1,0.003973952651287962
big,2,0.007947905302575924
advertisement,2,0.007947905302575924
thanks,1,0.003973952651287962
plagiarize,3,0.011921857953863888
whole,2,0.007947905302575924
time,4,0.01589581060515185
presentation,1,0.003973952651287962
som,2,0.007947905302575924
early,1,0.003973952651287962
matrix,1,0.003973952651287962
called,3,0.011921857953863888
http,3,0.011921857953863888
based,17,0.06755719507189537
program,2,0.007947905302575924
active,1,0.003973952651287962
enai,1,0.003973952651287962
wish,3,0.011921857953863888
division,1,0.003973952651287962
someone,5,0.019869763256439812
relevant,3,0.011921857953863888
across,2,0.007947905302575924
regard,1,0.003973952651287962
three,2,0.007947905302575924
phrase,1,0.003973952651287962
passing,1,0.003973952651287962
figure,2,0.007947905302575924
failure,1,0.003973952651287962
constructed,1,0.003973952651287962
trainied,1,0.003973952651287962
wikis,1,0.003973952651287962
generated,4,0.01589581060515185
favourite,6,0.023843715907727776
paid,2,0.007947905302575924
tool,51,0.2026715852156861
accounted,1,0.003973952651287962
specific,13,0.05166138446674351
discussion,2,0.007947905302575924
knowing,1,0.003973952651287962
give,10,0.039739526512879625
year,2,0.007947905302575924
dialectal,1,0.003973952651287962
people,3,0.011921857953863888
designate,1,0.003973952651287962
survey,1,0.003973952651287962
addition,3,0.011921857953863888
distorted,2,0.007947905302575924
student,60,0.23843715907727775
meet,2,0.007947905302575924
search,2,0.007947905302575924
profession,1,0.003973952651287962
copyright,1,0.003973952651287962
supervisor,2,0.007947905302575924
becomes,6,0.023843715907727776
old,1,0.003973952651287962
hint,1,0.003973952651287962
update,1,0.003973952651287962
throughout,1,0.003973952651287962
great,3,0.011921857953863888
number,3,0.011921857953863888
permissive,1,0.003973952651287962
element,2,0.007947905302575924
weakness,1,0.003973952651287962
exploring,2,0.007947905302575924
progression,1,0.003973952651287962
suitable,1,0.003973952651287962
intend,1,0.003973952651287962
every,2,0.007947905302575924
accuracy,1,0.003973952651287962
look,3,0.011921857953863888
taking,2,0.007947905302575924
model,19,0.07550510037447129
area,2,0.007947905302575924
maybe,1,0.003973952651287962
fast,1,0.003973952651287962
go,3,0.011921857953863888
regarding,1,0.003973952651287962
tongue,2,0.007947905302575924
hallucinating,1,0.003973952651287962
comparison,1,0.003973952651287962
express,1,0.003973952651287962
account,11,0.04371347916416759
compilation,1,0.003973952651287962
image,8,0.0317916212103037
never,2,0.007947905302575924
planned,2,0.007947905302575924
going,2,0.007947905302575924
page,10,0.039739526512879625
version,2,0.007947905302575924
consequence,2,0.007947905302575924
behave,1,0.003973952651287962
findon,5,0.019869763256439812
digitalization,2,0.007947905302575924
instruction,7,0.027817668559015737
procedure,2,0.007947905302575924
book,3,0.011921857953863888
exists,3,0.011921857953863888
idiomatic,1,0.003973952651287962
always,16,0.0635832424206074
count,1,0.003973952651287962
write,11,0.04371347916416759
dominant,1,0.003973952651287962
life,1,0.003973952651287962
system,4,0.01589581060515185
encounter,2,0.007947905302575924
ou,1,0.003973952651287962
part,19,0.07550510037447129
future,3,0.011921857953863888
higher,7,0.027817668559015737
prompting,3,0.011921857953863888
coach,3,0.011921857953863888
depends,1,0.003973952651287962
increase,2,0.007947905302575924
similar,1,0.003973952651287962
aid,1,0.003973952651287962
unsure,2,0.007947905302575924
vary,1,0.003973952651287962
working,3,0.011921857953863888
cover,5,0.019869763256439812
facial,1,0.003973952651287962
gothenburg,2,0.007947905302575924
bulleted,3,0.011921857953863888
reference,5,0.019869763256439812
situation,1,0.003973952651287962
siri,1,0.003973952651287962
googling,1,0.003973952651287962
said,3,0.011921857953863888
testing,2,0.007947905302575924
learning,23,0.09140091097962313
entire,1,0.003973952651287962
assessed,1,0.003973952651287962
generating,1,0.003973952651287962
duplicate,1,0.003973952651287962
possible,6,0.023843715907727776
social,1,0.003973952651287962
original,6,0.023843715907727776
contextual,1,0.003973952651287962
structured,1,0.003973952651287962
produced,4,0.01589581060515185
say,2,0.007947905302575924
within,1,0.003973952651287962
achieve,2,0.007947905302575924
academic,19,0.07550510037447129
develop,9,0.03576557386159166
chosen,1,0.003973952651287962
customized,1,0.003973952651287962
effect,3,0.011921857953863888
risk,4,0.01589581060515185
cv,2,0.007947905302575924
bullet,1,0.003973952651287962
trap,1,0.003973952651287962
