Term,Word Count,TF-IDF
aim,1,0.01147456184146427
module,1,0.01147456184146427
replacing,1,0.01147456184146427
misinformation,1,0.01147456184146427
practice,5,0.057372809207321344
conjunction,2,0.02294912368292854
useful,1,0.01147456184146427
guidance,7,0.08032193289024989
emerging,1,0.01147456184146427
latest,1,0.01147456184146427
pointer,1,0.01147456184146427
recommended,1,0.01147456184146427
prior,1,0.01147456184146427
purpose,5,0.057372809207321344
enhance,1,0.01147456184146427
rigour,1,0.01147456184146427
artificial,2,0.02294912368292854
consent,1,0.01147456184146427
gaining,1,0.01147456184146427
opportunity,1,0.01147456184146427
sensitive,1,0.01147456184146427
clear,1,0.01147456184146427
appropriate,13,0.1491693039390355
support,6,0.06884737104878562
variety,1,0.01147456184146427
formative,2,0.02294912368292854
necessary,1,0.01147456184146427
uncritically,1,0.01147456184146427
commonly,1,0.01147456184146427
staff,4,0.04589824736585708
comply,1,0.01147456184146427
interpretation,1,0.01147456184146427
available,1,0.01147456184146427
particular,1,0.01147456184146427
powerpoint,1,0.01147456184146427
copy,2,0.02294912368292854
beneficial,1,0.01147456184146427
content,5,0.057372809207321344
avoid,1,0.01147456184146427
protected,1,0.01147456184146427
good,1,0.01147456184146427
voice,1,0.01147456184146427
known,2,0.02294912368292854
articulated,1,0.01147456184146427
applies,1,0.01147456184146427
time,2,0.02294912368292854
code,3,0.03442368552439281
discus,1,0.01147456184146427
equipped,1,0.01147456184146427
assist,1,0.01147456184146427
lecture,2,0.02294912368292854
http,1,0.01147456184146427
active,2,0.02294912368292854
contextualisation,1,0.01147456184146427
wish,1,0.01147456184146427
guide,1,0.01147456184146427
practicals,1,0.01147456184146427
submitted,1,0.01147456184146427
graph,1,0.01147456184146427
relying,2,0.02294912368292854
best,2,0.02294912368292854
policy,3,0.03442368552439281
better,1,0.01147456184146427
generated,4,0.04589824736585708
tool,23,0.2639149223536782
adapt,1,0.01147456184146427
please,1,0.01147456184146427
specific,4,0.04589824736585708
discussion,1,0.01147456184146427
used,6,0.06884737104878562
assisting,1,0.01147456184146427
explored,1,0.01147456184146427
work,12,0.13769474209757124
student,30,0.34423685524392805
search,4,0.04589824736585708
glasgow,2,0.02294912368292854
copyright,1,0.01147456184146427
remind,1,0.01147456184146427
unlikely,1,0.01147456184146427
highlight,1,0.01147456184146427
easily,1,0.01147456184146427
exploring,1,0.01147456184146427
submitting,1,0.01147456184146427
approved,1,0.01147456184146427
established,1,0.01147456184146427
webpage,1,0.01147456184146427
fast,1,0.01147456184146427
registration,1,0.01147456184146427
shared,1,0.01147456184146427
protection,4,0.04589824736585708
exciting,1,0.01147456184146427
account,1,0.01147456184146427
developed,2,0.02294912368292854
image,1,0.01147456184146427
augment,3,0.03442368552439281
page,1,0.01147456184146427
version,1,0.01147456184146427
encouraged,1,0.01147456184146427
provides,1,0.01147456184146427
full,1,0.01147456184146427
instruction,1,0.01147456184146427
given,1,0.01147456184146427
procedure,1,0.01147456184146427
accessibility,1,0.01147456184146427
validity,1,0.01147456184146427
always,2,0.02294912368292854
potential,4,0.04589824736585708
rate,1,0.01147456184146427
piece,1,0.01147456184146427
coursework,2,0.02294912368292854
language,1,0.01147456184146427
term,3,0.03442368552439281
existing,5,0.057372809207321344
inappropriate,6,0.06884737104878562
example,5,0.057372809207321344
effective,2,0.02294912368292854
aid,1,0.01147456184146427
structure,2,0.02294912368292854
feedback,2,0.02294912368292854
lecturer,1,0.01147456184146427
authorised,1,0.01147456184146427
technical,1,0.01147456184146427
navigate,1,0.01147456184146427
yet,1,0.01147456184146427
help,3,0.03442368552439281
factual,1,0.01147456184146427
reference,1,0.01147456184146427
mill,1,0.01147456184146427
period,1,0.01147456184146427
pass,1,0.01147456184146427
idea,2,0.02294912368292854
learning,12,0.13769474209757124
generating,2,0.02294912368292854
original,2,0.02294912368292854
contextual,1,0.01147456184146427
form,1,0.01147456184146427
within,1,0.01147456184146427
actively,1,0.01147456184146427
incorporate,1,0.01147456184146427
gcu,2,0.02294912368292854
academic,6,0.06884737104878562
develop,1,0.01147456184146427
whether,1,0.01147456184146427
train,1,0.01147456184146427
chatgpt,1,0.01147456184146427
keep,1,0.01147456184146427
context,1,0.01147456184146427
following,3,0.03442368552439281
collaborative,1,0.01147456184146427
r,1,0.0
publication,1,0.01147456184146427
appropriately,1,0.01147456184146427
however,2,0.02294912368292854
updated,1,0.01147456184146427
sharing,2,0.02294912368292854
state,2,0.02294912368292854
application,2,0.02294912368292854
main,1,0.01147456184146427
world,2,0.02294912368292854
material,1,0.01147456184146427
without,5,0.057372809207321344
suit,1,0.01147456184146427
collaboratively,1,0.01147456184146427
integrity,2,0.02294912368292854
societal,1,0.01147456184146427
answer,7,0.08032193289024989
engine,2,0.02294912368292854
personal,6,0.06884737104878562
property,1,0.01147456184146427
writer,1,0.01147456184146427
acknowledge,1,0.01147456184146427
exemption,1,0.01147456184146427
developmental,1,0.01147456184146427
developing,1,0.01147456184146427
considerable,1,0.01147456184146427
considered,1,0.01147456184146427
likely,1,0.01147456184146427
confidential,1,0.01147456184146427
essay,1,0.01147456184146427
provide,8,0.09179649473171415
therefore,1,0.01147456184146427
scotland,1,0.01147456184146427
share,3,0.03442368552439281
uk,1,0.01147456184146427
pasting,1,0.01147456184146427
ethical,1,0.01147456184146427
access,1,0.01147456184146427
responsible,1,0.01147456184146427
notice,1,0.01147456184146427
increasingly,1,0.01147456184146427
seminar,1,0.01147456184146427
equal,1,0.01147456184146427
ghost,1,0.01147456184146427
upheld,1,0.01147456184146427
asked,1,0.01147456184146427
russell,1,0.01147456184146427
others,1,0.01147456184146427
produce,1,0.01147456184146427
offer,1,0.01147456184146427
reflecting,1,0.01147456184146427
acknowledging,1,0.01147456184146427
important,2,0.02294912368292854
aware,2,0.02294912368292854
subscribing,1,0.01147456184146427
participation,1,0.01147456184146427
general,4,0.04589824736585708
accessed,1,0.01147456184146427
date,1,0.01147456184146427
exam,1,0.01147456184146427
experience,1,0.01147456184146427
scenario,1,0.01147456184146427
written,3,0.03442368552439281
link,1,0.01147456184146427
assessment,7,0.08032193289024989
importance,1,0.01147456184146427
simply,1,0.01147456184146427
often,2,0.02294912368292854
beyond,1,0.01147456184146427
lab,1,0.01147456184146427
provided,3,0.03442368552439281
protocol,1,0.01147456184146427
exist,2,0.02294912368292854
use,25,0.28686404603660676
review,1,0.01147456184146427
check,1,0.01147456184146427
intelligence,2,0.02294912368292854
data,10,0.11474561841464269
cheating,1,0.01147456184146427
identified,1,0.01147456184146427
sectoral,1,0.01147456184146427
format,2,0.02294912368292854
challenge,1,0.01147456184146427
learn,1,0.01147456184146427
group,1,0.01147456184146427
creator,1,0.01147456184146427
accepting,1,0.01147456184146427
instead,1,0.01147456184146427
benefit,1,0.01147456184146427
akin,2,0.02294912368292854
picked,1,0.01147456184146427
processing,2,0.02294912368292854
november,1,0.01147456184146427
another,1,0.01147456184146427
list,2,0.02294912368292854
inaccurate,2,0.02294912368292854
ai,0,0.6311009012805349
effectively,1,0.01147456184146427
breach,1,0.01147456184146427
preference,1,0.01147456184146427
evolves,1,0.01147456184146427
providing,4,0.04589824736585708
university,9,0.10327105657317842
restructure,2,0.02294912368292854
collaborator,1,0.01147456184146427
troubleshooting,1,0.01147456184146427
learningreasons,1,0.01147456184146427
topic,4,0.04589824736585708
knowledge,2,0.02294912368292854
insight,1,0.01147456184146427
cheat,2,0.02294912368292854
ghostwriting,1,0.01147456184146427
unless,2,0.02294912368292854
contextualise,2,0.02294912368292854
literature,1,0.01147456184146427
information,8,0.09179649473171415
impact,1,0.01147456184146427
conduct,3,0.03442368552439281
establish,1,0.01147456184146427
legitimate,1,0.01147456184146427
online,1,0.01147456184146427
adopted,1,0.01147456184146427
change,2,0.02294912368292854
visual,1,0.01147456184146427
question,5,0.057372809207321344
traditional,1,0.01147456184146427
accurate,1,0.01147456184146427
transformative,1,0.01147456184146427
contemporary,1,0.01147456184146427
hallucination,1,0.01147456184146427
exponential,1,0.01147456184146427
also,3,0.03442368552439281
etc,2,0.02294912368292854
critical,2,0.02294912368292854
become,1,0.01147456184146427
privacy,1,0.01147456184146427
understanding,5,0.057372809207321344
excel,1,0.01147456184146427
remarkably,1,0.01147456184146427
generate,2,0.02294912368292854
cross,1,0.01147456184146427
project,1,0.01147456184146427
text,2,0.02294912368292854
selfassessment,1,0.01147456184146427
education,4,0.04589824736585708
class,1,0.01147456184146427
experimental,1,0.01147456184146427
comprehensive,1,0.01147456184146427
timing,1,0.01147456184146427
submit,2,0.02294912368292854
planning,3,0.03442368552439281
submission,2,0.02294912368292854
video,2,0.02294912368292854
source,2,0.02294912368292854
issued,1,0.01147456184146427
caledonian,2,0.02294912368292854
explicitly,1,0.01147456184146427
implication,1,0.01147456184146427
legislation,1,0.01147456184146427
upload,1,0.01147456184146427
including,4,0.04589824736585708
principle,3,0.03442368552439281
quiz,1,0.01147456184146427
environment,1,0.01147456184146427
experimenting,1,0.01147456184146427
rather,1,0.01147456184146427
report,1,0.01147456184146427
different,1,0.01147456184146427
paper,2,0.02294912368292854
resource,6,0.06884737104878562
detection,1,0.01147456184146427
acknowledgement,1,0.01147456184146427
way,2,0.02294912368292854
society,1,0.01147456184146427
