Term,Word Count,TF-IDF
currently,1,0.04327423224079154
essay,1,0.04327423224079154
also,2,0.08654846448158308
etc,1,0.04327423224079154
relating,1,0.04327423224079154
axelsson,3,0.12982269672237462
focus,2,0.08654846448158308
belief,1,0.04327423224079154
far,1,0.04327423224079154
along,1,0.04327423224079154
responsible,1,0.04327423224079154
arrival,1,0.04327423224079154
ultimately,2,0.08654846448158308
mathematics,1,0.04327423224079154
solution,1,0.04327423224079154
text,4,0.17309692896316617
nilsen,1,0.04327423224079154
moment,1,0.04327423224079154
education,2,0.08654846448158308
developed,1,0.04327423224079154
image,1,0.04327423224079154
hall,1,0.04327423224079154
lius,1,0.04327423224079154
artificial,2,0.08654846448158308
take,1,0.04327423224079154
continue,1,0.04327423224079154
provides,1,0.04327423224079154
fredrik,3,0.12982269672237462
heintz,3,0.12982269672237462
line,1,0.04327423224079154
teacher,2,0.08654846448158308
helping,1,0.04327423224079154
write,2,0.08654846448158308
opportunity,2,0.08654846448158308
research,1,0.04327423224079154
törneholm,1,0.04327423224079154
although,1,0.04327423224079154
one,1,0.04327423224079154
phd,1,0.04327423224079154
new,4,0.17309692896316617
computer,2,0.08654846448158308
setup,1,0.04327423224079154
handling,1,0.04327423224079154
march,1,0.04327423224079154
present,1,0.04327423224079154
type,1,0.04327423224079154
chair,1,0.04327423224079154
department,1,0.04327423224079154
assignment,1,0.04327423224079154
photographer,1,0.04327423224079154
written,2,0.08654846448158308
different,1,0.04327423224079154
plagiarism,1,0.04327423224079154
disciplinary,3,0.12982269672237462
meaningful,1,0.04327423224079154
detection,1,0.04327423224079154
board,3,0.12982269672237462
realises,1,0.04327423224079154
fantastic,1,0.04327423224079154
find,2,0.08654846448158308
complemented,1,0.04327423224079154
way,2,0.08654846448158308
deputy,2,0.08654846448158308
use,1,0.04327423224079154
handled,1,0.04327423224079154
reality,1,0.04327423224079154
check,1,0.04327423224079154
intelligence,1,0.04327423224079154
anders,1,0.04327423224079154
cheating,2,0.08654846448158308
problem,1,0.04327423224079154
interesting,1,0.04327423224079154
coordinator,1,0.04327423224079154
provider,1,0.04327423224079154
liu,1,0.04327423224079154
tasked,1,0.04327423224079154
challenge,3,0.12982269672237462
according,1,0.04327423224079154
testing,4,0.17309692896316617
gpt,5,0.21637116120395772
identify,1,0.04327423224079154
master,1,0.04327423224079154
like,2,0.08654846448158308
calculator,1,0.04327423224079154
though,1,0.04327423224079154
benefit,1,0.04327423224079154
possible,1,0.04327423224079154
attempt,1,0.04327423224079154
say,3,0.12982269672237462
examination,7,0.3029196256855408
accepted,1,0.04327423224079154
chat,5,0.21637116120395772
brings,1,0.04327423224079154
another,1,0.04327423224079154
come,1,0.04327423224079154
course,1,0.04327423224079154
professor,2,0.08654846448158308
ai,0,0.17309692896316617
risk,1,0.04327423224079154
perhammar,1,0.04327423224079154
requires,1,0.04327423224079154
giving,1,0.04327423224079154
university,4,0.17309692896316617
ahead,1,0.04327423224079154
task,1,0.04327423224079154
generated,1,0.04327423224079154
tool,3,0.12982269672237462
wishing,1,0.04327423224079154
robot,1,0.04327423224079154
knowledge,4,0.17309692896316617
insight,1,0.04327423224079154
try,1,0.04327423224079154
everyone,1,0.04327423224079154
case,1,0.04327423224079154
science,2,0.08654846448158308
information,1,0.04327423224079154
shortcut,2,0.08654846448158308
require,1,0.04327423224079154
impact,1,0.04327423224079154
hopefully,1,0.04327423224079154
lead,1,0.04327423224079154
difficult,2,0.08654846448158308
even,1,0.04327423224079154
linköping,2,0.08654846448158308
detect,2,0.08654846448158308
change,1,0.04327423224079154
karin,4,0.17309692896316617
already,1,0.04327423224079154
bachelor,1,0.04327423224079154
student,7,0.3029196256855408
liken,1,0.04327423224079154
classroom,1,0.04327423224079154
praxis,1,0.04327423224079154
think,1,0.04327423224079154
still,1,0.04327423224079154
certain,1,0.04327423224079154
technology,4,0.17309692896316617
brought,1,0.04327423224079154
teaching,1,0.04327423224079154
impossible,2,0.08654846448158308
