Term,Word Count,TF-IDF
mission,2,0.01257936274688236
depending,1,0.00628968137344118
action,1,0.00628968137344118
ask,18,0.11321426472194124
constantly,2,0.01257936274688236
changing,2,0.01257936274688236
authenticity,1,0.00628968137344118
alltid,1,0.00628968137344118
yield,2,0.01257936274688236
stress,2,0.01257936274688236
large,4,0.02515872549376472
move,3,0.018869044120323537
relate,5,0.031448406867205896
show,2,0.01257936274688236
observera,1,0.00628968137344118
summarize,1,0.00628968137344118
fact,1,0.00628968137344118
connected,1,0.00628968137344118
direct,1,0.00628968137344118
opportunity,3,0.018869044120323537
sensitive,3,0.018869044120323537
support,5,0.031448406867205896
variety,1,0.00628968137344118
ongoing,1,0.00628968137344118
stepwise,1,0.00628968137344118
type,7,0.04402776961408826
assignment,3,0.018869044120323537
necessary,3,0.018869044120323537
applying,1,0.00628968137344118
staff,1,0.00628968137344118
choice,1,0.00628968137344118
digital,1,0.00628968137344118
available,5,0.031448406867205896
assistant,1,0.00628968137344118
avoid,8,0.05031745098752944
good,3,0.018869044120323537
skill,3,0.018869044120323537
linderoth,1,0.00628968137344118
extent,1,0.00628968137344118
stay,2,0.01257936274688236
classmate,1,0.00628968137344118
time,7,0.04402776961408826
presentation,2,0.01257936274688236
conclusion,1,0.00628968137344118
studentuppsats,1,0.00628968137344118
explorer,3,0.018869044120323537
lecture,2,0.01257936274688236
called,1,0.00628968137344118
based,3,0.018869044120323537
ok,1,0.00628968137344118
someone,2,0.01257936274688236
relevant,5,0.031448406867205896
phrase,2,0.01257936274688236
path,1,0.00628968137344118
generated,1,0.00628968137344118
tool,28,0.17611107845635304
entered,2,0.01257936274688236
troubleshooter,2,0.01257936274688236
specific,14,0.08805553922817652
discussion,5,0.031448406867205896
differently,2,0.01257936274688236
industry,1,0.00628968137344118
give,3,0.018869044120323537
deleted,3,0.018869044120323537
användning,1,0.00628968137344118
needed,2,0.01257936274688236
student,45,0.28303566180485307
meet,1,0.00628968137344118
search,1,0.00628968137344118
profession,1,0.00628968137344118
lidande,1,0.00628968137344118
låter,1,0.00628968137344118
investigated,1,0.00628968137344118
representation,1,0.00628968137344118
update,1,0.00628968137344118
number,1,0.00628968137344118
currently,2,0.01257936274688236
sidebar,4,0.02515872549376472
exploring,1,0.00628968137344118
progression,1,0.00628968137344118
either,1,0.00628968137344118
progress,2,0.01257936274688236
every,2,0.01257936274688236
accuracy,2,0.01257936274688236
look,3,0.018869044120323537
taking,1,0.00628968137344118
n,1,0.0
model,4,0.02515872549376472
för,2,0.01257936274688236
area,1,0.00628968137344118
thereby,1,0.00628968137344118
methodology,2,0.01257936274688236
regarding,1,0.00628968137344118
companion,2,0.01257936274688236
transformer,1,0.00628968137344118
express,3,0.018869044120323537
att,4,0.02515872549376472
account,6,0.037738088240647075
leaving,1,0.00628968137344118
compilation,1,0.00628968137344118
image,1,0.00628968137344118
channel,1,0.00628968137344118
var,1,0.00628968137344118
going,1,0.00628968137344118
version,6,0.037738088240647075
page,1,0.00628968137344118
consequence,2,0.01257936274688236
origin,2,0.01257936274688236
book,1,0.00628968137344118
vulnerable,1,0.00628968137344118
always,5,0.031448406867205896
write,9,0.05660713236097062
jons,1,0.00628968137344118
asks,1,0.00628968137344118
life,1,0.00628968137344118
making,1,0.00628968137344118
part,4,0.02515872549376472
existing,1,0.00628968137344118
future,4,0.02515872549376472
higher,6,0.037738088240647075
coherent,1,0.00628968137344118
coach,4,0.02515872549376472
convenient,1,0.00628968137344118
front,1,0.00628968137344118
aid,2,0.01257936274688236
vary,1,0.00628968137344118
supposed,1,0.00628968137344118
working,2,0.01257936274688236
yet,1,0.00628968137344118
simplify,1,0.00628968137344118
gothenburg,1,0.00628968137344118
reference,2,0.01257936274688236
expert,2,0.01257936274688236
linnaeus,1,0.00628968137344118
record,1,0.00628968137344118
testing,2,0.01257936274688236
learning,22,0.13837299021570595
gpt,5,0.031448406867205896
generating,1,0.00628968137344118
assessed,1,0.00628968137344118
q,1,0.0
collaborating,1,0.00628968137344118
possible,4,0.02515872549376472
saved,2,0.01257936274688236
within,1,0.00628968137344118
incorporate,1,0.00628968137344118
permissible,4,0.02515872549376472
develop,7,0.04402776961408826
academic,3,0.018869044120323537
risk,1,0.00628968137344118
bullet,2,0.01257936274688236
keep,1,0.00628968137344118
context,1,0.00628968137344118
entering,2,0.01257936274688236
test,4,0.02515872549376472
however,5,0.031448406867205896
improve,5,0.031448406867205896
inte,2,0.01257936274688236
complex,2,0.01257936274688236
sharing,1,0.00628968137344118
world,2,0.01257936274688236
hiring,1,0.00628968137344118
difficult,1,0.00628968137344118
owns,1,0.00628968137344118
material,7,0.04402776961408826
kategori,2,0.01257936274688236
built,2,0.01257936274688236
enterprise,1,0.00628968137344118
prevent,2,0.01257936274688236
answer,19,0.11950394609538241
viable,1,0.00628968137344118
copilot,16,0.10063490197505888
various,5,0.031448406867205896
description,2,0.01257936274688236
music,1,0.00628968137344118
reliably,2,0.01257936274688236
personal,4,0.02515872549376472
concept,4,0.02515872549376472
pdf,3,0.018869044120323537
sure,2,0.01257936274688236
quite,1,0.00628968137344118
gai,62,0.38996024515335315
possess,1,0.00628968137344118
think,3,0.018869044120323537
developing,1,0.00628968137344118
partly,2,0.01257936274688236
employer,1,0.00628968137344118
considered,4,0.02515872549376472
function,7,0.04402776961408826
password,1,0.00628968137344118
included,1,0.00628968137344118
selecting,1,0.00628968137344118
essay,2,0.01257936274688236
provide,12,0.07547617648129415
seminariet,1,0.00628968137344118
internetstiftelsen,1,0.00628968137344118
mindful,2,0.01257936274688236
notice,2,0.01257936274688236
studying,3,0.018869044120323537
job,3,0.018869044120323537
solution,1,0.00628968137344118
collaboration,1,0.00628968137344118
asked,1,0.00628968137344118
beskrivning,2,0.01257936274688236
goal,1,0.00628968137344118
offer,1,0.00628968137344118
first,2,0.01257936274688236
generates,2,0.01257936274688236
beginning,1,0.00628968137344118
issue,4,0.02515872549376472
subject,1,0.00628968137344118
important,8,0.05031745098752944
aware,3,0.018869044120323537
take,6,0.037738088240647075
continue,3,0.018869044120323537
reading,4,0.02515872549376472
chatbot,5,0.031448406867205896
process,17,0.10692458334850005
explanation,2,0.01257936274688236
allow,2,0.01257936274688236
lätta,1,0.00628968137344118
letting,2,0.01257936274688236
clearer,2,0.01257936274688236
new,3,0.018869044120323537
exam,11,0.06918649510785298
u,4,0.0
ditt,1,0.00628968137344118
particularly,1,0.00628968137344118
present,2,0.01257936274688236
correction,2,0.01257936274688236
read,2,0.01257936274688236
written,4,0.02515872549376472
link,4,0.02515872549376472
disciplinary,2,0.01257936274688236
assessment,6,0.037738088240647075
rapid,1,0.00628968137344118
board,2,0.01257936274688236
security,1,0.00628968137344118
enter,2,0.01257936274688236
learned,2,0.01257936274688236
use,29,0.1824007598297942
review,3,0.018869044120323537
around,2,0.01257936274688236
ability,1,0.00628968137344118
guarantee,4,0.02515872549376472
observant,1,0.00628968137344118
intelligence,3,0.018869044120323537
data,5,0.031448406867205896
cheating,6,0.037738088240647075
unacceptable,1,0.00628968137344118
format,4,0.02515872549376472
sentence,1,0.00628968137344118
nationally,1,0.00628968137344118
sometimes,5,0.031448406867205896
learn,7,0.04402776961408826
readiness,1,0.00628968137344118
specify,6,0.037738088240647075
approach,1,0.00628968137344118
browser,4,0.02515872549376472
helpful,3,0.018869044120323537
oral,5,0.031448406867205896
edge,8,0.05031745098752944
internet,2,0.01257936274688236
central,2,0.01257936274688236
lu,2,0.01257936274688236
processing,2,0.01257936274688236
come,2,0.01257936274688236
natural,1,0.00628968137344118
product,3,0.018869044120323537
requires,1,0.00628968137344118
university,9,0.05660713236097062
task,4,0.02515872549376472
göteborg,1,0.00628968137344118
honest,1,0.00628968137344118
affected,2,0.01257936274688236
insight,5,0.031448406867205896
reflective,1,0.00628968137344118
common,3,0.018869044120323537
quick,2,0.01257936274688236
finding,2,0.01257936274688236
case,1,0.00628968137344118
information,33,0.20755948532355892
impact,3,0.018869044120323537
right,1,0.00628968137344118
unique,1,0.00628968137344118
wo,1,0.00628968137344118
institution,2,0.01257936274688236
corresponding,2,0.01257936274688236
change,3,0.018869044120323537
role,2,0.01257936274688236
alternative,4,0.02515872549376472
base,2,0.01257936274688236
elicit,4,0.02515872549376472
quickly,2,0.01257936274688236
adopting,1,0.00628968137344118
lund,1,0.00628968137344118
unauthorized,2,0.01257936274688236
jobbet,1,0.00628968137344118
educating,1,0.00628968137344118
manner,1,0.00628968137344118
filmer,1,0.00628968137344118
longer,3,0.018869044120323537
little,4,0.02515872549376472
also,16,0.10063490197505888
etc,2,0.01257936274688236
compose,1,0.00628968137344118
significantly,1,0.00628968137344118
become,2,0.01257936274688236
much,3,0.018869044120323537
legally,4,0.02515872549376472
finder,1,0.00628968137344118
generate,6,0.037738088240647075
trained,2,0.01257936274688236
whiteboard,1,0.00628968137344118
et,1,0.00628968137344118
text,30,0.1886904412032354
place,4,0.02515872549376472
begun,1,0.00628968137344118
largely,1,0.00628968137344118
video,2,0.01257936274688236
automate,1,0.00628968137344118
decides,1,0.00628968137344118
utbildning,1,0.00628968137344118
pose,2,0.01257936274688236
interacting,2,0.01257936274688236
done,1,0.00628968137344118
formulate,1,0.00628968137344118
long,1,0.00628968137344118
jenni,1,0.00628968137344118
accessible,2,0.01257936274688236
shown,1,0.00628968137344118
achieved,1,0.00628968137344118
basic,2,0.01257936274688236
commercial,3,0.018869044120323537
complexity,1,0.00628968137344118
